 time     v(/vdc)  v(/idc)  v(/vsin) v(/isin) v(/vpulse) v(/ipulse) v(/vexp) v(/iexp) v(/vpwl) v(/ipwl) v(/vbehavioral) v(/ibehavioral)
 0.0e+00  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00 
 1.3e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.3e-01 -1.3e+01  9.3e-01 -9.3e+01 
 1.3e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.3e-01 -1.3e+01  9.0e-01 -9.0e+01 
 1.3e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.3e-01 -1.3e+01  8.8e-01 -8.8e+01 
 1.3e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.3e-01 -1.3e+01  8.4e-01 -8.4e+01 
 1.3e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.3e-01 -1.3e+01  8.1e-01 -8.1e+01 
 1.4e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.4e-01 -1.4e+01  7.7e-01 -7.7e+01 
 1.4e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.4e-01 -1.4e+01  7.3e-01 -7.3e+01 
 1.4e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.4e-01 -1.4e+01  6.8e-01 -6.8e+01 
 1.4e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.4e-01 -1.4e+01  6.4e-01 -6.4e+01 
 1.4e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.4e-01 -1.4e+01  5.9e-01 -5.9e+01 
 1.4e-04  1.0e+00 -1.0e+02  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  0.0e+00  1.4e-01 -1.4e+01  5.4e-01 -5.4e+01 
